Module	Section	Sample Name	Source
FastQC	all_sections	SRX12668210	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668210_val_2_fastqc.zip
FastQC	all_sections	SRX12668179	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668179_val_1_fastqc.zip
FastQC	all_sections	SRX12668182	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668182_val_1_fastqc.zip
FastQC	all_sections	SRX12668175	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668175_val_1_fastqc.zip
FastQC	all_sections	SRX12668234	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668234_val_2_fastqc.zip
FastQC	all_sections	SRX12668172	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668172_val_1_fastqc.zip
FastQC	all_sections	SRX12668230	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668230_val_1_fastqc.zip
FastQC	all_sections	SRX12668190	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668190_val_1_fastqc.zip
FastQC	all_sections	SRX12668193	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668193_val_2_fastqc.zip
FastQC	all_sections	SRX12668242	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668242_val_2_fastqc.zip
FastQC	all_sections	SRX12668222	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668222_val_1_fastqc.zip
FastQC	all_sections	SRX12668229	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668229_val_1_fastqc.zip
FastQC	all_sections	SRX12668224	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668224_val_2_fastqc.zip
FastQC	all_sections	SRX12668194	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668194_val_1_fastqc.zip
FastQC	all_sections	SRX12668216	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668216_val_2_fastqc.zip
FastQC	all_sections	SRX12668225	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668225_val_1_fastqc.zip
FastQC	all_sections	SRX12668196	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668196_val_2_fastqc.zip
FastQC	all_sections	SRX12668195	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668195_val_1_fastqc.zip
FastQC	all_sections	SRX12668183	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668183_val_2_fastqc.zip
FastQC	all_sections	SRX12668219	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668219_val_1_fastqc.zip
FastQC	all_sections	SRX12668173	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668173_val_2_fastqc.zip
FastQC	all_sections	SRX12668228	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668228_val_1_fastqc.zip
FastQC	all_sections	SRX12668188	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668188_val_1_fastqc.zip
FastQC	all_sections	SRX12668192	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668192_val_2_fastqc.zip
FastQC	all_sections	SRX12668226	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668226_val_1_fastqc.zip
FastQC	all_sections	SRX12668199	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668199_val_1_fastqc.zip
FastQC	all_sections	SRX12668217	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668217_val_1_fastqc.zip
FastQC	all_sections	SRX12668174	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668174_val_2_fastqc.zip
FastQC	all_sections	SRX12668209	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668209_val_1_fastqc.zip
FastQC	all_sections	SRX12668221	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668221_val_1_fastqc.zip
FastQC	all_sections	SRX12668197	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668197_val_2_fastqc.zip
FastQC	all_sections	SRX12668235	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668235_val_2_fastqc.zip
FastQC	all_sections	SRX12668180	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668180_val_2_fastqc.zip
FastQC	all_sections	SRX12668227	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668227_val_1_fastqc.zip
FastQC	all_sections	SRX12668200	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668200_val_1_fastqc.zip
FastQC	all_sections	SRX12668203	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668203_val_2_fastqc.zip
FastQC	all_sections	SRX12668240	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668240_val_2_fastqc.zip
FastQC	all_sections	SRX12668207	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668207_val_2_fastqc.zip
FastQC	all_sections	SRX12668170	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668170_val_1_fastqc.zip
FastQC	all_sections	SRX12668201	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668201_val_1_fastqc.zip
FastQC	all_sections	SRX12668237	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668237_val_1_fastqc.zip
FastQC	all_sections	SRX12668236	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668236_val_1_fastqc.zip
FastQC	all_sections	SRX12668223	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668223_val_2_fastqc.zip
FastQC	all_sections	SRX12668218	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668218_val_2_fastqc.zip
FastQC	all_sections	SRX12668184	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668184_val_1_fastqc.zip
FastQC	all_sections	SRX12668198	/data/sbg/agargantilla/github/CYANICA/work/2d/1f0841046d44f3e4a2b7091b556957/fastqc/SRX12668198_val_2_fastqc.zip
